region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
815,1532m102,153.2157968970381,-10.25,0.0624566943109324,2814,12,20,91,201,359
816,1536p310,153.6407766990291,31.0,0.0624150451990426,2977,10,20,91,216,368
817,1538m827,153.8709677419355,-82.75,0.0610639688832822,4125,18,32,96,233,402
818,1539m265,153.9473684210526,-26.5,0.0623405794509361,2427,16,30,126,262,482
819,1539m310,153.9320388349515,-31.0,0.0624150451990154,2747,12,30,123,280,450
820,1540p305,154.0996784565916,30.5,0.0623364653729796,2667,64,103,165,308,505
820,1540p307,154.0161290322581,30.75,0.0623762223210375,2217,12,24,96,202,337
820,1543p307,154.3064516129032,30.75,0.0623762223210539,2438,10,23,110,244,415
821,1541m215,154.1132637853949,-21.5,0.0623975519310864,3604,12,27,131,261,444
822,1541p137,154.1571428571428,13.75,0.0624433692389035,2712,12,38,119,254,446
823,1542p297,154.2651757188498,29.75,0.0624104084019599,2634,11,27,107,227,417
824,1543m147,154.3041606886657,-14.75,0.0624347671881602,2485,35,56,137,260,436
825,1544m210,154.4576523031204,-21.0,0.0624236045557797,3380,13,25,90,191,347
826,1552p305,155.2572347266881,30.5,0.0623364653729796,2911,11,31,154,301,498
827,1553p042,155.3407510431154,4.25,0.0624147743119422,2836,13,26,108,250,434
828,1555p255,155.5299539170507,25.5,0.0623906383653607,2572,13,37,113,226,387
829,1556p090,155.6039325842697,9.0,0.0624240731305302,3085,13,22,96,227,403
830,1557p065,155.7402234636872,6.5,0.0624451089910425,2708,10,19,66,167,316
831,1558m022,155.875,-2.25,0.0624517652236189,5554,11,22,114,252,449
832,1558m035,155.8414464534075,-3.5,0.062470139496829,2807,11,19,91,204,343
833,1559m845,155.9154929577465,-84.5,0.0607472597460621,3610,12,26,116,232,376
834,1560p175,156.0610465116279,17.5,0.0623796929338657,3429,12,23,106,234,441
835,1560p342,156.0301507537689,34.25,0.0623057105589134,1467,20,42,114,228,379
836,1561m862,156.1224489795918,-86.25,0.0600640506252932,4379,10,20,113,221,406
837,1563m167,156.3913043478261,-16.75,0.0624502565992205,2316,23,44,133,249,397
837,1566m167,156.6521739130435,-16.75,0.0624502565991961,2447,12,29,115,232,389
837,1566m170,156.6182873730044,-17.0,0.0624581710897189,2478,12,21,112,203,330
838,1564m075,156.4615384615385,-7.5,0.0623985781396942,3178,12,23,103,239,471
839,1567p162,156.7196531791907,16.25,0.0624309381158233,2735,10,16,90,193,353
840,1568m842,156.8918918918919,-84.25,0.0609251242715653,3676,18,35,119,237,392
841,1569m255,156.9124423963134,-25.5,0.0623906383653492,3081,13,33,112,226,400
842,1569m867,156.9767441860465,-86.75,0.0593296143388216,4698,12,20,129,244,396
843,1570m217,157.0298507462687,-21.75,0.0623826816764155,2227,15,33,112,244,428
844,1573p230,157.3644578313253,23.0,0.0623835625689455,2765,11,31,100,236,427
845,1574m297,157.4281150159744,-29.75,0.0624104084019323,2922,10,21,138,306,510
846,1579p142,157.9828326180258,14.25,0.0623967901828741,3044,11,21,109,239,399
847,1593m132,159.3589743589744,-13.25,0.0623960568142916,2051,25,44,102,218,357
847,1593m135,159.3295292439372,-13.5,0.0624202734762511,2223,14,29,106,200,302
848,1593m272,159.3603744149766,-27.25,0.062411450282826,5537,18,32,137,267,460
848,1593m275,159.328125,-27.5,0.062367899732947,4111,28,44,135,252,415
849,1594m120,159.4468085106383,-12.0,0.0624349037102856,2737,23,63,176,315,508
850,1596m082,159.6774193548387,-8.25,0.0624604166605347,3249,12,31,123,250,430
851,1597m870,159.75,-87.0,0.0588779040669423,5175,31,57,229,373,576
852,1599m115,159.985835694051,-11.5,0.062459740406845,3342,13,28,105,236,413
853,1604p085,160.4347826086957,8.5,0.0624203065161844,3029,11,22,89,216,352
854,1605p317,160.5048859934853,31.75,0.0623221820349845,2575,26,52,156,319,546
855,1608p047,160.8217270194986,4.75,0.0624587911388025,3755,11,26,118,256,473
856,1611m867,161.1627906976744,-86.75,0.0593296143388237,4337,10,22,140,242,362
857,1612m067,161.2709497206704,-6.75,0.0624134708282822,3155,15,36,97,227,417
858,1616p030,161.625,3.0,0.0624142964104641,3089,11,15,73,189,343
859,1621m020,162.125,-2.0,0.0624618771392523,2682,13,26,130,246,389
860,1621m090,162.1769662921348,-9.0,0.0624240731305302,3504,14,24,105,233,400
861,1621p087,162.1769662921348,8.75,0.0624666189454705,3062,27,51,144,260,438
862,1623m865,162.3913043478261,-86.5,0.0597213499956038,4135,11,21,89,196,330
863,1626p102,162.6093088857546,10.25,0.0624566943109136,3222,13,29,137,289,473
864,1627m212,162.7232142857143,-21.25,0.0624111917373911,2556,41,65,136,282,467
864,1629m212,162.9910714285714,-21.25,0.0624111917373734,2332,84,139,195,344,544
865,1627m287,162.7689873417721,-28.75,0.0624251150474829,4022,11,21,90,212,420
866,1627p115,162.7903682719547,11.5,0.0624597404068761,3587,11,20,135,290,529
867,1629m345,162.9075630252101,-34.5,0.0623288219644838,1761,15,33,99,228,436
868,1631m002,163.125,-0.25,0.0624993554658676,3380,13,23,134,277,496
869,1631m165,163.1982633863965,-16.5,0.0624411777739065,2715,16,36,111,263,464
870,1633m247,163.3740458015267,-24.75,0.0623914662654031,3191,10,18,120,265,462
871,1634p137,163.4142857142857,13.75,0.06244336923899,2864,16,36,110,246,444
872,1634p262,163.4466769706337,26.25,0.0623790438222364,3269,19,36,151,313,506
873,1640p060,164.0585774058577,6.0,0.0624176426635706,2865,12,21,94,213,365
873,1640p062,164.036312849162,6.25,0.0624755582888901,1530,24,49,114,203,337
874,1640p335,164.0033222591362,33.5,0.0623336083480002,2272,11,22,91,203,381
875,1642m870,164.25,-87.0,0.0588779040669423,5293,21,39,199,299,446
876,1647m327,164.7281713344316,-32.75,0.0623504539712525,2498,14,22,91,224,410
877,1647m360,164.7431506849315,-36.0,0.0623385888135516,4342,21,31,99,204,358
878,1651m182,165.1532846715328,-18.25,0.0623889442004918,2430,34,68,97,196,349
879,1653m867,165.3488372093023,-86.75,0.0593296143388245,5084,10,27,161,265,396
880,1655m077,165.5042016806723,-7.75,0.0624494818083187,3044,13,20,109,229,393
881,1656m025,165.625,-2.5,0.0624404643164047,2941,14,27,136,261,428
882,1656m100,165.6760563380282,-10.0,0.0624173432824697,2663,13,26,140,276,452
883,1656m325,165.6650246305419,-32.5,0.0623195155250172,2502,16,26,96,204,343
884,1657m320,165.7352941176471,-32.0,0.0623564281927543,1985,17,39,120,251,400
885,1663m865,166.304347826087,-86.5,0.0597213499956038,4298,11,17,95,196,326
886,1664m090,166.4747191011236,-9.0,0.0624240731305553,3444,10,17,118,262,481
887,1667p177,166.7685589519651,17.75,0.0623839548558,3022,14,25,127,303,514
888,1671m862,167.1428571428571,-86.25,0.0600640506252932,4226,19,41,115,241,416
889,1673p202,167.370753323486,20.25,0.0623612653257786,2968,15,36,136,295,519
890,1680p220,168.0269058295964,22.0,0.0623665775149461,3491,14,33,120,276,474
891,1685m082,168.5133239831697,-8.25,0.062460416660541,3137,13,32,101,208,347
892,1687m870,168.75,-87.0,0.0588779040669423,4633,10,24,148,261,408
893,1687p230,168.75,23.0,0.0623835625688986,2215,12,26,67,165,292
893,1687p232,168.7330316742081,23.25,0.0623613448842913,2090,11,29,75,142,262
894,1689m115,168.9093484419263,-11.5,0.06245974040682,2612,13,33,139,287,463
895,1693m220,169.372197309417,-22.0,0.0623665775149461,2465,12,27,73,170,328
895,1693m222,169.3403298350825,-22.25,0.0624427131056299,2988,13,24,100,206,372
896,1693p020,169.375,2.0,0.0624618771392459,2403,17,27,104,226,389
897,1697m305,169.7266881028939,-30.5,0.0623364653729796,2797,14,36,130,299,535
898,1700m237,170.0454545454545,-23.75,0.0624075513426872,3383,11,18,106,265,484
899,1700p300,170.064,30.0,0.0623537796087897,2783,10,23,75,184,350
900,1701p135,170.114122681883,13.5,0.0624202734762573,2676,10,16,80,145,262
901,1703p040,170.3616133518776,4.0,0.0624344181520391,4784,12,21,106,240,397
902,1704p320,170.4411764705882,32.0,0.0623564281927813,2674,10,18,71,176,327
903,1705m250,170.5045871559633,-25.0,0.062360578079316,3176,11,29,136,294,519
904,1709m405,170.983606557377,-40.5,0.0623283083925731,3846,21,51,129,301,555
905,1709p182,170.9343065693431,18.25,0.0623889442004918,2756,11,23,90,204,349
906,1711m845,171.1267605633803,-84.5,0.0607472597460621,4289,10,23,151,356,600
907,1713m137,171.3857142857143,-13.75,0.0624433692389344,2587,13,23,133,290,483
908,1715m257,171.5538461538462,-25.75,0.0623559824876718,2105,15,30,95,211,370
909,1719p120,171.9574468085106,12.0,0.0624349037102608,3876,14,26,136,314,535
910,1720m262,172.0710973724884,-26.25,0.062379043822282,2838,10,17,94,209,368
911,1723p155,172.3597122302158,15.5,0.0623932892019046,3027,10,13,116,267,450
912,1725m280,172.5117739403454,-28.0,0.0623745842382618,5423,11,21,94,242,459
913,1727p285,172.7602523659306,28.5,0.06237655946112,3220,13,37,137,271,485
914,1729m125,172.96875,-12.5,0.0624052350415076,2895,11,24,92,227,394
915,1731m310,173.1553398058252,-31.0,0.0624150451990426,2600,11,23,91,201,350
916,1732p340,173.2274247491639,34.0,0.0623857210209639,2570,10,20,101,216,387
917,1736m400,173.6528028933092,-40.0,0.0623362976394189,2815,11,20,109,228,396
918,1743m392,174.3649373881932,-39.25,0.0623392510553146,3161,10,23,100,216,342
919,1743p095,174.3037974683544,9.5,0.0624230898191488,4100,24,46,161,319,530
920,1749m350,174.9746192893401,-35.0,0.0623719335895995,3938,13,25,112,221,399
921,1750m830,175.0,-83.0,0.0609346233646598,3091,12,20,103,216,375
922,1752p300,175.248,30.0,0.0623537796088062,2932,15,24,125,242,405
923,1759p252,175.9969325153374,25.25,0.0624240019306776,2801,12,20,98,227,420
924,1761m012,176.125,-1.25,0.062485077124649,3406,13,19,120,229,370
925,1763p065,176.354748603352,6.5,0.0624451089910172,2402,10,22,105,217,374
925,1766p065,176.6061452513966,6.5,0.0624451089910172,2539,20,38,125,258,440
926,1765m247,176.5648854961832,-24.75,0.0623914662653973,2829,11,23,99,205,341
927,1765p330,176.5785123966942,33.0,0.0623804059821929,2542,20,32,129,251,418
928,1766p072,176.6013986013986,7.25,0.0624338284246594,2678,17,40,147,289,469
929,1767m152,176.7672413793103,-15.25,0.0623784412815233,3193,10,21,98,218,396
930,1767p270,176.7807153965785,27.0,0.0623565502051546,3544,11,23,100,247,466
931,1770m267,177.0652173913043,-26.75,0.0623975474790522,1303,15,34,93,191,338
931,1773m267,177.3447204968944,-26.75,0.0623975474790636,2330,14,29,107,215,378
932,1770m360,177.0719178082192,-36.0,0.0623385888135516,1724,24,51,117,212,339
933,1773m032,177.3713490959666,-3.25,0.0624862163215031,2739,12,24,87,188,318
934,1773m275,177.328125,-27.5,0.062367899732947,3678,18,30,143,306,504
934,1776m275,177.609375,-27.5,0.0623678997329527,3524,15,32,134,281,495
934,1776m277,177.601880877743,-27.75,0.0624207086114847,5427,10,15,121,248,437
935,1773m360,177.3801369863014,-36.0,0.0623385888135259,3343,17,34,112,264,425
936,1778m112,177.8359264497878,-11.25,0.0624261705894332,2782,25,42,115,246,436
937,1778m397,177.8918918918919,-39.75,0.062338477473315,2130,12,32,97,220,390
938,1781m075,178.1118881118881,-7.5,0.0623985781396753,2696,15,28,105,213,375
939,1785m387,178.5612788632327,-38.75,0.0623352999989044,3530,19,33,131,246,400
940,1788m840,178.8311688311688,-84.0,0.0610880144890393,4886,10,16,90,205,349
941,1790m285,179.006309148265,-28.5,0.0623765594610976,6161,22,35,120,274,490
942,1790p142,179.0987124463519,14.25,0.0623967901828741,3196,11,22,146,307,526
943,1790p157,179.0922190201729,15.75,0.0624069903217729,2933,10,26,79,198,362
944,1796p035,179.6244784422809,3.5,0.0624701394968226,3414,12,26,90,228,421
945,1798m032,179.874826147427,-3.25,0.0624862163215031,4747,11,22,83,204,387
946,1798p195,179.8676470588235,19.5,0.0623806374255043,2224,13,23,68,146,252
947,1801m102,180.1269393511989,-10.25,0.0624566943109136,3181,15,31,102,209,351
948,1804m375,180.4712041884817,-37.5,0.0623051867233927,4583,10,24,101,236,418
949,1806p080,180.6302521008403,8.0,0.0624118035622179,2721,13,23,90,175,319
950,1807m380,180.7908611599297,-38.0,0.0623206604260513,3116,12,34,194,370,586
951,1808m405,180.8196721311475,-40.5,0.0623283083925731,2705,12,23,102,229,421
952,1811p025,181.125,2.5,0.0624404643164047,5308,13,20,107,233,416
953,1813m057,181.3807531380753,-5.75,0.0624456733661801,2570,10,26,114,229,400
954,1816m067,181.6340782122905,-6.75,0.0624134708283265,3195,14,24,120,232,387
954,1818m067,181.8854748603352,-6.75,0.0624134708282759,2571,16,38,113,233,409
955,1816p335,181.6445182724252,33.5,0.0623336083480373,2152,15,33,113,242,436
956,1818m290,181.8541996830428,-29.0,0.0623737806651152,2554,10,22,94,210,375
957,1822p172,182.2206095791001,17.25,0.0623742574875434,3620,18,31,144,302,501
958,1831m342,183.1658291457287,-34.25,0.0623057105589187,5009,12,24,110,216,360
958,1834m340,183.4615384615385,-34.0,0.062385721020985,4232,13,19,99,208,368
958,1834m342,183.4673366834171,-34.25,0.0623057105589134,5089,16,29,107,230,409
959,1832m295,183.296178343949,-29.5,0.0623662026240426,2057,15,29,95,200,367
960,1832m835,183.2142857142857,-83.5,0.0606445306964531,5191,11,22,113,237,398
961,1836m060,183.6401673640167,-6.0,0.0624176426635959,3231,25,52,157,315,548
962,1839m317,183.957654723127,-31.75,0.0623221820349899,2815,10,22,111,231,386
963,1840p330,184.0165289256198,33.0,0.0623804059821982,2599,12,19,86,178,342
964,1848m192,184.8898678414097,-19.25,0.0623846875421419,2916,46,79,178,336,571
965,1851m090,185.1825842696629,-9.0,0.0624240731304799,5090,17,40,138,309,519
966,1851m860,185.1923076923077,-86.0,0.0603661313146992,3655,11,23,116,244,415
967,1853m042,185.3824756606398,-4.25,0.0624147743119359,3851,11,25,115,309,554
968,1853m305,185.3536977491961,-30.5,0.0623364653729796,3250,14,26,100,190,345
969,1855m862,185.5102040816327,-86.25,0.0600640506252919,3929,11,20,134,273,448
970,1858m417,185.8441558441558,-41.75,0.0622867444258267,3426,15,21,91,210,400
971,1858p060,185.8995815899582,6.0,0.0624176426635769,3182,11,24,94,208,374
972,1859m357,185.9897610921502,-35.75,0.0623221846713176,2365,16,29,76,161,300
973,1861m050,186.142061281337,-5.0,0.0624355513267776,2925,19,32,126,257,444
974,1861p012,186.125,1.25,0.0624850771246426,3194,11,14,74,182,322
975,1863p007,186.375,0.75,0.0624945958979791,5463,40,85,163,293,493
976,1865m270,186.5785381026438,-27.0,0.0623565502051546,2629,11,28,110,227,387
977,1869p187,186.9838945827233,18.75,0.062389197693101,2963,11,26,112,243,401
978,1873p045,187.3955431754875,4.5,0.062480841825477,1995,16,25,76,162,271
978,1876p045,187.6462395543176,4.5,0.0624808418254706,1787,34,60,118,211,354
978,1876p042,187.6356050069541,4.25,0.0624147743119422,2291,14,31,97,202,333
979,1874p177,187.4672489082969,17.75,0.0623839548558303,3004,14,30,108,233,411
979,1874p180,187.4781341107872,18.0,0.0623870397712811,2827,10,15,91,206,357
980,1874p315,187.4634146341463,31.5,0.0623882552178196,2569,23,43,114,253,447
981,1875m237,187.5,-23.75,0.0624075513426872,2318,13,30,110,212,360
982,1875m417,187.5139146567718,-41.75,0.0622867444258267,1717,23,38,107,195,286
983,1876m040,187.6356050069541,-4.0,0.0624344181520137,2042,10,16,89,179,308
984,1876m270,187.6982892690513,-27.0,0.062356550205149,2801,11,17,91,232,418
985,1876m332,187.6119402985074,-33.25,0.0624093651076998,2315,11,23,77,202,383
986,1878m050,187.8969359331476,-5.0,0.0624355513267523,3000,11,22,71,179,348
987,1880m275,188.015625,-27.5,0.0623678997329527,2898,10,25,115,263,468
988,1880m380,188.0667838312829,-38.0,0.0623206604260362,2732,12,23,112,219,407
989,1883m347,188.3473861720067,-34.75,0.0623508986117738,3462,24,47,163,328,573
990,1883p245,188.3689024390244,24.5,0.0624210742473185,3074,12,36,126,282,491
991,1885m332,188.5074626865672,-33.25,0.0624093651077211,2122,13,25,99,230,393
992,1885p332,188.5074626865672,33.25,0.0624093651077211,2405,10,21,121,266,461
993,1886m207,188.6795252225519,-20.75,0.0624347938487148,2619,10,25,98,230,417
994,1886p022,188.625,2.25,0.0624517652236253,5815,13,30,142,265,391
995,1888m185,188.8157894736842,-18.5,0.0623896646661266,2997,10,16,89,197,355
996,1888p145,188.8968481375358,14.5,0.0624163456399735,4455,11,22,123,208,297
997,1890p260,189.0277777777778,26.0,0.0624162037019894,2562,19,23,118,243,399
998,1890p270,189.0979782270607,27.0,0.0623565502051546,3020,17,30,123,240,420
998,1893p270,189.3779160186625,27.0,0.0623565502051546,3166,16,25,94,211,385
999,1892m175,189.2877906976744,-17.5,0.0623796929338717,3493,74,109,194,358,557
1000,1892p170,189.2743105950653,17.0,0.0624581710896945,3527,11,23,98,214,410
1001,1893p325,189.3103448275862,32.5,0.0623195155250172,2339,17,26,74,186,337
1002,1896p020,189.625,2.0,0.0624618771392523,5516,15,25,90,200,338
1003,1896p070,189.6923076923077,7.0,0.0624678900595961,2728,21,54,154,318,503
1004,1896p137,189.6428571428571,13.75,0.0624433692389591,3222,11,30,127,257,448
1005,1899m060,189.9163179916318,-6.0,0.0624176426635769,2816,10,17,70,162,310
1006,1901p342,190.1005025125628,34.25,0.0623057105588924,1729,10,28,150,281,438
1007,1902m277,190.2978056426332,-27.75,0.0624207086114847,4761,12,29,105,223,407
1007,1903m280,190.3139717425432,-28.0,0.0623745842382618,4637,12,19,100,219,352
1008,1904m075,190.4475524475525,-7.5,0.0623985781396942,2259,15,28,101,185,337
1009,1907m412,190.7734806629834,-41.25,0.0623071169389733,3590,20,36,108,217,370
1010,1907p100,190.7746478873239,10.0,0.0624173432824446,2857,14,23,99,204,384
1011,1908m015,190.875,-1.5,0.0624785332483181,2634,11,22,105,213,389
1012,1911p005,191.125,0.5,0.0624975706137546,6254,14,28,82,193,334
1013,1913m427,191.377358490566,-42.75,0.0623480881344144,3399,14,34,128,274,479
1014,1918p040,191.8915159944367,4.0,0.0624344181520137,5152,18,41,119,278,516
1014,1918p042,191.8915159944367,4.25,0.0624147743119422,4814,24,49,121,296,528
1015,1919m297,191.9329073482428,-29.75,0.0624104084019599,3719,10,21,110,275,449
1016,1920m195,192.0441176470588,-19.5,0.0623806374254983,2933,10,18,114,257,442
1017,1923m367,192.3010380622837,-36.75,0.062381302713582,3855,11,14,78,199,354
1018,1924m430,192.4431818181818,-43.0,0.0623312319421912,2189,12,23,79,156,278
1019,1924m850,192.4615384615385,-85.0,0.0603385432679305,6163,10,21,166,338,527
1020,1925m150,192.5431034482759,-15.0,0.0624520512960108,3006,11,18,115,252,420
1021,1926p132,192.6923076923077,13.25,0.0623960568143411,2656,10,22,74,170,333
1022,1927m297,192.7955271565495,-29.75,0.0624104084019599,4215,10,24,113,266,462
1023,1931m260,193.1944444444445,-26.0,0.0624162037020409,2922,20,38,110,247,427
1024,1934p285,193.4858044164038,28.5,0.06237655946112,2836,12,26,87,206,393
1025,1935m095,193.5443037974684,-9.5,0.0624230898191174,1956,18,39,122,225,388
1026,1936m125,193.6789772727273,-12.5,0.0624052350414952,3467,10,18,85,197,352
1027,1938p032,193.894297635605,3.25,0.0624862163215031,1991,20,31,150,292,420
1028,1939m375,193.979057591623,-37.5,0.0623051867233927,3593,13,27,147,302,475
1029,1941m120,194.1702127659574,-12.0,0.0624349037103168,3701,16,41,121,284,529
1030,1946m040,194.6453407510431,-4.0,0.0624344181520137,3919,10,16,81,192,335
1031,1947m125,194.7017045454545,-12.5,0.0624052350415263,2984,10,23,110,224,397
1032,1947m172,194.7605224963716,-17.25,0.0623742574874705,4968,10,14,104,235,403
1033,1947p172,194.7605224963716,17.25,0.0623742574874705,2377,19,41,118,240,401
1033,1947p175,194.781976744186,17.5,0.0623796929338899,2236,29,58,166,288,429
1034,1948m300,194.832,-30.0,0.0623537796087897,2930,12,28,119,233,417
